avg_score,score_var,num_dests,avg_routes,num_turns,train_turns,build_turns,dest_turns,path_changes,clutter,route_ints,city_cov
61.8,658.1600000000001,36,4.333333333333333,191,0.6387434554973822,0.34554973821989526,0.015706806282722512,22.2,12.444444444444445,3.641025641025641,0.011859313799784733
68.2,404.56000000000006,36,4.333333333333333,198,0.6414141414141414,0.3484848484848485,0.010101010101010102,6.8,12.444444444444445,3.641025641025641,0.011859313799784733
73.8,29.360000000000003,36,4.333333333333333,185,0.6648648648648648,0.32972972972972975,0.005405405405405406,8.6,12.444444444444445,3.641025641025641,0.011859313799784733
49.6,114.24000000000001,36,4.333333333333333,186,0.6505376344086021,0.34946236559139787,0.0,6.8,12.444444444444445,3.641025641025641,0.011859313799784733
73.2,270.15999999999997,36,4.333333333333333,180,0.6555555555555556,0.3388888888888889,0.005555555555555556,9.2,12.444444444444445,3.641025641025641,0.011859313799784733
85.6,419.84000000000003,36,4.333333333333333,200,0.64,0.34,0.02,7.0,12.444444444444445,3.641025641025641,0.011859313799784733
55.8,181.36,36,4.333333333333333,193,0.6424870466321243,0.35233160621761656,0.0051813471502590676,10.0,12.444444444444445,3.641025641025641,0.011859313799784733
74.6,874.24,36,4.333333333333333,205,0.6487804878048781,0.33658536585365856,0.014634146341463415,19.0,12.444444444444445,3.641025641025641,0.011859313799784733
70.2,464.96000000000004,36,4.333333333333333,197,0.649746192893401,0.3401015228426396,0.01015228426395939,8.4,12.444444444444445,3.641025641025641,0.011859313799784733
78.8,30.160000000000004,36,4.333333333333333,209,0.6411483253588517,0.3444976076555024,0.014354066985645933,12.8,12.444444444444445,3.641025641025641,0.011859313799784733
76.2,694.5600000000001,36,4.333333333333333,190,0.6526315789473685,0.3368421052631579,0.010526315789473684,13.6,12.444444444444445,3.641025641025641,0.011859313799784733
63.2,834.1600000000001,36,4.333333333333333,188,0.648936170212766,0.3404255319148936,0.010638297872340425,13.6,12.444444444444445,3.641025641025641,0.011859313799784733
75.8,658.56,36,4.333333333333333,205,0.6439024390243903,0.34146341463414637,0.014634146341463415,18.8,12.444444444444445,3.641025641025641,0.011859313799784733
55.2,343.36,36,4.333333333333333,185,0.6378378378378379,0.35135135135135137,0.010810810810810811,11.8,12.444444444444445,3.641025641025641,0.011859313799784733
61.0,602.8,36,4.333333333333333,187,0.6417112299465241,0.34759358288770054,0.0106951871657754,15.2,12.444444444444445,3.641025641025641,0.011859313799784733
88.0,172.4,36,4.333333333333333,203,0.6502463054187192,0.3251231527093596,0.024630541871921183,10.8,12.444444444444445,3.641025641025641,0.011859313799784733
62.2,680.5600000000001,36,4.333333333333333,197,0.6446700507614214,0.3401015228426396,0.015228426395939087,14.4,12.444444444444445,3.641025641025641,0.011859313799784733
84.4,62.64,36,4.333333333333333,201,0.6417910447761194,0.3333333333333333,0.024875621890547265,11.4,12.444444444444445,3.641025641025641,0.011859313799784733
70.4,134.24,36,4.333333333333333,187,0.6417112299465241,0.33689839572192515,0.0213903743315508,3.6,12.444444444444445,3.641025641025641,0.011859313799784733
63.8,112.16,36,4.333333333333333,199,0.6381909547738693,0.3417085427135678,0.020100502512562814,17.0,12.444444444444445,3.641025641025641,0.011859313799784733
68.8,132.16,36,4.333333333333333,202,0.6534653465346535,0.3415841584158416,0.0049504950495049506,18.6,12.444444444444445,3.641025641025641,0.011859313799784733
69.8,185.35999999999999,36,4.333333333333333,210,0.6333333333333333,0.3476190476190476,0.01904761904761905,8.4,12.444444444444445,3.641025641025641,0.011859313799784733
75.0,440.8,36,4.333333333333333,187,0.6417112299465241,0.35294117647058826,0.0053475935828877,3.6,12.444444444444445,3.641025641025641,0.011859313799784733
79.8,548.5600000000001,36,4.333333333333333,191,0.643979057591623,0.33507853403141363,0.020942408376963352,7.2,12.444444444444445,3.641025641025641,0.011859313799784733
67.8,847.3599999999999,36,4.333333333333333,209,0.6411483253588517,0.3492822966507177,0.009569377990430622,13.0,12.444444444444445,3.641025641025641,0.011859313799784733
71.2,199.76000000000002,36,4.333333333333333,193,0.6476683937823834,0.34196891191709844,0.010362694300518135,9.4,12.444444444444445,3.641025641025641,0.011859313799784733
80.8,323.36,36,4.333333333333333,197,0.649746192893401,0.3350253807106599,0.015228426395939087,14.4,12.444444444444445,3.641025641025641,0.011859313799784733
72.6,103.04,36,4.333333333333333,202,0.6435643564356436,0.3415841584158416,0.01485148514851485,10.0,12.444444444444445,3.641025641025641,0.011859313799784733
75.0,44.4,36,4.333333333333333,194,0.6597938144329897,0.32989690721649484,0.010309278350515464,16.0,12.444444444444445,3.641025641025641,0.011859313799784733
71.8,40.559999999999995,36,4.333333333333333,199,0.6331658291457286,0.3417085427135678,0.02512562814070352,14.6,12.444444444444445,3.641025641025641,0.011859313799784733
76.0,24.8,36,4.333333333333333,194,0.6443298969072165,0.34536082474226804,0.010309278350515464,7.6,12.444444444444445,3.641025641025641,0.011859313799784733
48.4,357.44,36,4.333333333333333,190,0.631578947368421,0.35789473684210527,0.010526315789473684,9.8,12.444444444444445,3.641025641025641,0.011859313799784733
59.8,108.16000000000001,36,4.333333333333333,207,0.642512077294686,0.34299516908212563,0.014492753623188406,14.6,12.444444444444445,3.641025641025641,0.011859313799784733
66.8,453.35999999999996,36,4.333333333333333,205,0.6390243902439025,0.33658536585365856,0.024390243902439025,23.6,12.444444444444445,3.641025641025641,0.011859313799784733
62.4,490.24000000000007,36,4.333333333333333,198,0.6414141414141414,0.3484848484848485,0.010101010101010102,14.2,12.444444444444445,3.641025641025641,0.011859313799784733
84.4,41.44,36,4.333333333333333,202,0.6485148514851485,0.32673267326732675,0.024752475247524754,12.2,12.444444444444445,3.641025641025641,0.011859313799784733
87.6,7.840000000000001,36,4.333333333333333,201,0.6417910447761194,0.3383084577114428,0.01990049751243781,7.6,12.444444444444445,3.641025641025641,0.011859313799784733
60.8,106.96000000000001,36,4.333333333333333,196,0.6428571428571429,0.3469387755102041,0.01020408163265306,15.0,12.444444444444445,3.641025641025641,0.011859313799784733
61.8,194.95999999999998,36,4.333333333333333,183,0.6666666666666666,0.3333333333333333,0.0,12.4,12.444444444444445,3.641025641025641,0.011859313799784733
71.6,541.8399999999999,36,4.333333333333333,202,0.6485148514851485,0.3415841584158416,0.009900990099009901,10.6,12.444444444444445,3.641025641025641,0.011859313799784733
67.4,975.0400000000002,36,4.333333333333333,196,0.6428571428571429,0.34183673469387754,0.015306122448979591,6.8,12.444444444444445,3.641025641025641,0.011859313799784733
89.0,21.2,36,4.333333333333333,201,0.6417910447761194,0.3383084577114428,0.01990049751243781,7.8,12.444444444444445,3.641025641025641,0.011859313799784733
71.8,614.96,36,4.333333333333333,190,0.6578947368421053,0.3368421052631579,0.005263157894736842,11.8,12.444444444444445,3.641025641025641,0.011859313799784733
55.4,548.24,36,4.333333333333333,185,0.6324324324324324,0.3567567567567568,0.010810810810810811,10.4,12.444444444444445,3.641025641025641,0.011859313799784733
74.0,806.0,36,4.333333333333333,202,0.6485148514851485,0.3415841584158416,0.009900990099009901,11.0,12.444444444444445,3.641025641025641,0.011859313799784733
74.0,95.2,36,4.333333333333333,199,0.6381909547738693,0.3417085427135678,0.020100502512562814,13.0,12.444444444444445,3.641025641025641,0.011859313799784733
77.2,416.56000000000006,36,4.333333333333333,190,0.6421052631578947,0.3368421052631579,0.021052631578947368,13.8,12.444444444444445,3.641025641025641,0.011859313799784733
71.0,162.0,36,4.333333333333333,193,0.616580310880829,0.35233160621761656,0.031088082901554404,7.0,12.444444444444445,3.641025641025641,0.011859313799784733
64.8,171.76,36,4.333333333333333,194,0.654639175257732,0.32989690721649484,0.015463917525773196,14.8,12.444444444444445,3.641025641025641,0.011859313799784733
71.8,42.160000000000004,36,4.333333333333333,202,0.6485148514851485,0.3415841584158416,0.009900990099009901,8.8,12.444444444444445,3.641025641025641,0.011859313799784733
77.8,85.36,36,4.333333333333333,211,0.6398104265402843,0.35071090047393366,0.009478672985781991,21.4,12.444444444444445,3.641025641025641,0.011859313799784733
74.4,104.24000000000001,36,4.333333333333333,197,0.6395939086294417,0.350253807106599,0.01015228426395939,11.4,12.444444444444445,3.641025641025641,0.011859313799784733
67.0,194.0,36,4.333333333333333,185,0.6378378378378379,0.35135135135135137,0.010810810810810811,5.0,12.444444444444445,3.641025641025641,0.011859313799784733
58.4,876.6399999999998,36,4.333333333333333,196,0.6479591836734694,0.34183673469387754,0.01020408163265306,27.2,12.444444444444445,3.641025641025641,0.011859313799784733
67.8,304.96000000000004,36,4.333333333333333,194,0.6391752577319587,0.35051546391752575,0.010309278350515464,18.0,12.444444444444445,3.641025641025641,0.011859313799784733
76.8,198.96,36,4.333333333333333,204,0.6421568627450981,0.3235294117647059,0.03431372549019608,15.2,12.444444444444445,3.641025641025641,0.011859313799784733
71.2,272.96,36,4.333333333333333,186,0.6505376344086021,0.3387096774193548,0.010752688172043012,10.6,12.444444444444445,3.641025641025641,0.011859313799784733
57.6,687.04,36,4.333333333333333,192,0.640625,0.3489583333333333,0.010416666666666666,4.4,12.444444444444445,3.641025641025641,0.011859313799784733
59.6,165.04000000000002,36,4.333333333333333,196,0.6275510204081632,0.3520408163265306,0.02040816326530612,18.2,12.444444444444445,3.641025641025641,0.011859313799784733
84.8,274.96000000000004,36,4.333333333333333,201,0.6318407960199005,0.3383084577114428,0.029850746268656716,10.4,12.444444444444445,3.641025641025641,0.011859313799784733
67.8,895.76,36,4.333333333333333,194,0.6391752577319587,0.34536082474226804,0.015463917525773196,19.6,12.444444444444445,3.641025641025641,0.011859313799784733
71.8,746.96,36,4.333333333333333,200,0.65,0.34,0.01,10.8,12.444444444444445,3.641025641025641,0.011859313799784733
76.2,222.16,36,4.333333333333333,197,0.649746192893401,0.34517766497461927,0.005076142131979695,6.0,12.444444444444445,3.641025641025641,0.011859313799784733
59.0,397.2,36,4.333333333333333,178,0.6573033707865169,0.34269662921348315,0.0,7.6,12.444444444444445,3.641025641025641,0.011859313799784733
53.0,578.0,36,4.333333333333333,201,0.6368159203980099,0.3482587064676617,0.014925373134328358,16.4,12.444444444444445,3.641025641025641,0.011859313799784733
73.8,423.36,36,4.333333333333333,200,0.635,0.35,0.015,13.2,12.444444444444445,3.641025641025641,0.011859313799784733
59.4,51.839999999999996,36,4.333333333333333,180,0.6444444444444445,0.34444444444444444,0.011111111111111112,8.2,12.444444444444445,3.641025641025641,0.011859313799784733
80.6,88.24000000000001,36,4.333333333333333,197,0.649746192893401,0.34517766497461927,0.005076142131979695,8.6,12.444444444444445,3.641025641025641,0.011859313799784733
80.2,246.56000000000003,36,4.333333333333333,208,0.6490384615384616,0.33653846153846156,0.014423076923076924,10.2,12.444444444444445,3.641025641025641,0.011859313799784733
51.8,701.36,36,4.333333333333333,192,0.6458333333333334,0.3541666666666667,0.0,11.4,12.444444444444445,3.641025641025641,0.011859313799784733
75.4,1348.6399999999999,36,4.333333333333333,193,0.6424870466321243,0.35233160621761656,0.0051813471502590676,3.6,12.444444444444445,3.641025641025641,0.011859313799784733
66.4,369.84,36,4.333333333333333,192,0.640625,0.34375,0.015625,14.0,12.444444444444445,3.641025641025641,0.011859313799784733
78.6,138.64000000000001,36,4.333333333333333,190,0.6578947368421053,0.33157894736842103,0.010526315789473684,12.0,12.444444444444445,3.641025641025641,0.011859313799784733
82.2,156.56,36,4.333333333333333,201,0.6417910447761194,0.3482587064676617,0.009950248756218905,9.0,12.444444444444445,3.641025641025641,0.011859313799784733
72.6,398.23999999999995,36,4.333333333333333,195,0.6564102564102564,0.3384615384615385,0.005128205128205128,9.4,12.444444444444445,3.641025641025641,0.011859313799784733
81.0,100.0,36,4.333333333333333,195,0.6615384615384615,0.3282051282051282,0.010256410256410256,11.8,12.444444444444445,3.641025641025641,0.011859313799784733
87.6,90.63999999999999,36,4.333333333333333,202,0.6435643564356436,0.3415841584158416,0.01485148514851485,4.6,12.444444444444445,3.641025641025641,0.011859313799784733
75.0,386.8,36,4.333333333333333,195,0.6512820512820513,0.3333333333333333,0.015384615384615385,12.4,12.444444444444445,3.641025641025641,0.011859313799784733
63.8,401.36,36,4.333333333333333,192,0.6302083333333334,0.359375,0.010416666666666666,7.6,12.444444444444445,3.641025641025641,0.011859313799784733
67.2,52.56,36,4.333333333333333,205,0.6390243902439025,0.3463414634146341,0.014634146341463415,18.0,12.444444444444445,3.641025641025641,0.011859313799784733
63.0,702.0,36,4.333333333333333,204,0.6421568627450981,0.3480392156862745,0.00980392156862745,19.0,12.444444444444445,3.641025641025641,0.011859313799784733
56.6,613.4399999999998,36,4.333333333333333,179,0.6424581005586593,0.35195530726256985,0.00558659217877095,12.4,12.444444444444445,3.641025641025641,0.011859313799784733
72.0,157.2,36,4.333333333333333,203,0.6403940886699507,0.33497536945812806,0.024630541871921183,14.4,12.444444444444445,3.641025641025641,0.011859313799784733
71.8,353.36,36,4.333333333333333,202,0.6336633663366337,0.35148514851485146,0.01485148514851485,6.4,12.444444444444445,3.641025641025641,0.011859313799784733
75.8,260.56000000000006,36,4.333333333333333,183,0.6120218579234973,0.3770491803278688,0.01092896174863388,8.0,12.444444444444445,3.641025641025641,0.011859313799784733
68.8,626.5600000000001,36,4.333333333333333,198,0.6363636363636364,0.3484848484848485,0.015151515151515152,18.2,12.444444444444445,3.641025641025641,0.011859313799784733
72.6,776.24,36,4.333333333333333,199,0.6381909547738693,0.34673366834170855,0.01507537688442211,10.6,12.444444444444445,3.641025641025641,0.011859313799784733
65.4,469.84,36,4.333333333333333,197,0.6446700507614214,0.3350253807106599,0.02030456852791878,5.8,12.444444444444445,3.641025641025641,0.011859313799784733
80.2,135.76,36,4.333333333333333,196,0.6479591836734694,0.336734693877551,0.015306122448979591,15.2,12.444444444444445,3.641025641025641,0.011859313799784733
74.2,172.56,36,4.333333333333333,195,0.6461538461538462,0.3384615384615385,0.015384615384615385,8.8,12.444444444444445,3.641025641025641,0.011859313799784733
77.0,178.0,36,4.333333333333333,200,0.655,0.335,0.01,10.6,12.444444444444445,3.641025641025641,0.011859313799784733
84.6,84.64000000000001,36,4.333333333333333,190,0.5894736842105263,0.3894736842105263,0.021052631578947368,4.4,12.444444444444445,3.641025641025641,0.011859313799784733
65.4,487.84,36,4.333333333333333,181,0.6353591160220995,0.34806629834254144,0.016574585635359115,9.2,12.444444444444445,3.641025641025641,0.011859313799784733
79.2,264.56,36,4.333333333333333,188,0.6542553191489362,0.32978723404255317,0.015957446808510637,4.8,12.444444444444445,3.641025641025641,0.011859313799784733
67.8,72.56,36,4.333333333333333,190,0.6578947368421053,0.3368421052631579,0.005263157894736842,8.8,12.444444444444445,3.641025641025641,0.011859313799784733
73.0,89.6,36,4.333333333333333,191,0.6387434554973822,0.3403141361256545,0.020942408376963352,6.6,12.444444444444445,3.641025641025641,0.011859313799784733
74.6,143.04000000000002,36,4.333333333333333,197,0.6294416243654822,0.3553299492385787,0.015228426395939087,5.0,12.444444444444445,3.641025641025641,0.011859313799784733
76.8,288.96000000000004,36,4.333333333333333,199,0.628140703517588,0.35175879396984927,0.020100502512562814,6.0,12.444444444444445,3.641025641025641,0.011859313799784733
62.8,38.959999999999994,36,4.333333333333333,185,0.6378378378378379,0.35135135135135137,0.010810810810810811,5.2,12.444444444444445,3.641025641025641,0.011859313799784733
84.8,183.76,36,4.333333333333333,202,0.6584158415841584,0.3316831683168317,0.009900990099009901,18.4,12.444444444444445,3.641025641025641,0.011859313799784733
75.8,553.36,36,4.333333333333333,196,0.6530612244897959,0.336734693877551,0.01020408163265306,4.0,12.444444444444445,3.641025641025641,0.011859313799784733
53.2,298.15999999999997,36,4.333333333333333,186,0.6397849462365591,0.34946236559139787,0.010752688172043012,16.0,12.444444444444445,3.641025641025641,0.011859313799784733
72.2,145.35999999999999,36,4.333333333333333,188,0.6436170212765957,0.35106382978723405,0.005319148936170213,8.8,12.444444444444445,3.641025641025641,0.011859313799784733
79.2,208.95999999999998,36,4.333333333333333,199,0.6381909547738693,0.35678391959798994,0.005025125628140704,14.8,12.444444444444445,3.641025641025641,0.011859313799784733
72.2,162.16,36,4.333333333333333,198,0.6414141414141414,0.3484848484848485,0.010101010101010102,11.4,12.444444444444445,3.641025641025641,0.011859313799784733
77.8,66.96000000000001,36,4.333333333333333,196,0.6377551020408163,0.3469387755102041,0.015306122448979591,13.4,12.444444444444445,3.641025641025641,0.011859313799784733
71.0,409.2,36,4.333333333333333,201,0.6417910447761194,0.3333333333333333,0.024875621890547265,10.8,12.444444444444445,3.641025641025641,0.011859313799784733
60.8,602.96,36,4.333333333333333,196,0.6428571428571429,0.3520408163265306,0.00510204081632653,12.0,12.444444444444445,3.641025641025641,0.011859313799784733
62.6,119.44000000000001,36,4.333333333333333,188,0.6329787234042553,0.35638297872340424,0.010638297872340425,8.4,12.444444444444445,3.641025641025641,0.011859313799784733
71.8,878.1600000000001,36,4.333333333333333,203,0.6502463054187192,0.3399014778325123,0.009852216748768473,7.0,12.444444444444445,3.641025641025641,0.011859313799784733
61.0,203.6,36,4.333333333333333,186,0.6451612903225806,0.34946236559139787,0.005376344086021506,13.4,12.444444444444445,3.641025641025641,0.011859313799784733
74.2,539.76,36,4.333333333333333,202,0.6336633663366337,0.35148514851485146,0.01485148514851485,15.2,12.444444444444445,3.641025641025641,0.011859313799784733
83.0,218.8,36,4.333333333333333,198,0.6616161616161617,0.3333333333333333,0.005050505050505051,5.4,12.444444444444445,3.641025641025641,0.011859313799784733
78.6,1072.6399999999999,36,4.333333333333333,198,0.6414141414141414,0.3383838383838384,0.020202020202020204,8.8,12.444444444444445,3.641025641025641,0.011859313799784733
93.8,152.16000000000003,36,4.333333333333333,205,0.6341463414634146,0.34146341463414637,0.024390243902439025,12.4,12.444444444444445,3.641025641025641,0.011859313799784733
76.6,413.0400000000001,36,4.333333333333333,210,0.6333333333333333,0.3476190476190476,0.01904761904761905,14.6,12.444444444444445,3.641025641025641,0.011859313799784733
66.2,972.5600000000001,36,4.333333333333333,190,0.6421052631578947,0.3526315789473684,0.005263157894736842,7.6,12.444444444444445,3.641025641025641,0.011859313799784733
67.2,289.36,36,4.333333333333333,197,0.6446700507614214,0.3350253807106599,0.02030456852791878,15.6,12.444444444444445,3.641025641025641,0.011859313799784733
71.0,172.8,36,4.333333333333333,206,0.6456310679611651,0.33980582524271846,0.014563106796116505,15.8,12.444444444444445,3.641025641025641,0.011859313799784733
59.4,405.43999999999994,36,4.333333333333333,192,0.640625,0.3489583333333333,0.010416666666666666,7.4,12.444444444444445,3.641025641025641,0.011859313799784733
86.4,91.44000000000003,36,4.333333333333333,208,0.6490384615384616,0.33653846153846156,0.014423076923076924,12.8,12.444444444444445,3.641025641025641,0.011859313799784733
85.8,301.36,36,4.333333333333333,192,0.6666666666666666,0.328125,0.005208333333333333,20.4,12.444444444444445,3.641025641025641,0.011859313799784733
86.4,438.23999999999995,36,4.333333333333333,191,0.6544502617801047,0.33507853403141363,0.010471204188481676,9.6,12.444444444444445,3.641025641025641,0.011859313799784733
72.6,533.4399999999999,36,4.333333333333333,206,0.6407766990291263,0.3446601941747573,0.014563106796116505,17.8,12.444444444444445,3.641025641025641,0.011859313799784733
48.8,793.3599999999999,36,4.333333333333333,180,0.6333333333333333,0.35555555555555557,0.011111111111111112,16.4,12.444444444444445,3.641025641025641,0.011859313799784733
82.0,232.4,36,4.333333333333333,207,0.642512077294686,0.3526570048309179,0.004830917874396135,8.4,12.444444444444445,3.641025641025641,0.011859313799784733
79.4,451.43999999999994,36,4.333333333333333,207,0.6328502415458938,0.3526570048309179,0.014492753623188406,15.4,12.444444444444445,3.641025641025641,0.011859313799784733
62.4,131.84,36,4.333333333333333,175,0.6171428571428571,0.3657142857142857,0.017142857142857144,6.6,12.444444444444445,3.641025641025641,0.011859313799784733
63.2,1466.16,36,4.333333333333333,178,0.6404494382022472,0.34831460674157305,0.011235955056179775,4.4,12.444444444444445,3.641025641025641,0.011859313799784733
76.4,74.24,36,4.333333333333333,197,0.649746192893401,0.3350253807106599,0.015228426395939087,6.0,12.444444444444445,3.641025641025641,0.011859313799784733
70.8,657.36,36,4.333333333333333,201,0.6467661691542289,0.3333333333333333,0.01990049751243781,17.8,12.444444444444445,3.641025641025641,0.011859313799784733
60.8,792.5600000000001,36,4.333333333333333,184,0.6413043478260869,0.3532608695652174,0.005434782608695652,4.0,12.444444444444445,3.641025641025641,0.011859313799784733
72.0,155.6,36,4.333333333333333,196,0.6428571428571429,0.3520408163265306,0.00510204081632653,11.4,12.444444444444445,3.641025641025641,0.011859313799784733
67.2,732.56,36,4.333333333333333,193,0.6476683937823834,0.34196891191709844,0.010362694300518135,13.8,12.444444444444445,3.641025641025641,0.011859313799784733
70.6,240.24,36,4.333333333333333,198,0.6464646464646465,0.3383838383838384,0.015151515151515152,16.8,12.444444444444445,3.641025641025641,0.011859313799784733
62.2,434.56000000000006,36,4.333333333333333,202,0.6435643564356436,0.3415841584158416,0.01485148514851485,10.0,12.444444444444445,3.641025641025641,0.011859313799784733
75.4,109.84,36,4.333333333333333,196,0.6377551020408163,0.3520408163265306,0.01020408163265306,13.6,12.444444444444445,3.641025641025641,0.011859313799784733
73.2,408.56,36,4.333333333333333,190,0.6473684210526316,0.34210526315789475,0.010526315789473684,6.8,12.444444444444445,3.641025641025641,0.011859313799784733
61.0,206.4,36,4.333333333333333,203,0.6354679802955665,0.3448275862068966,0.019704433497536946,12.4,12.444444444444445,3.641025641025641,0.011859313799784733
73.8,401.76000000000005,36,4.333333333333333,210,0.6333333333333333,0.3476190476190476,0.01904761904761905,24.2,12.444444444444445,3.641025641025641,0.011859313799784733
76.0,122.8,36,4.333333333333333,204,0.6372549019607843,0.35294117647058826,0.00980392156862745,14.6,12.444444444444445,3.641025641025641,0.011859313799784733
66.8,290.96,36,4.333333333333333,200,0.655,0.345,0.0,13.8,12.444444444444445,3.641025641025641,0.011859313799784733
61.4,265.84000000000003,36,4.333333333333333,188,0.6382978723404256,0.3617021276595745,0.0,9.8,12.444444444444445,3.641025641025641,0.011859313799784733
70.2,494.96000000000004,36,4.333333333333333,194,0.6288659793814433,0.3556701030927835,0.015463917525773196,6.4,12.444444444444445,3.641025641025641,0.011859313799784733
59.8,70.96,36,4.333333333333333,182,0.6538461538461539,0.34615384615384615,0.0,6.8,12.444444444444445,3.641025641025641,0.011859313799784733
72.8,137.35999999999999,36,4.333333333333333,193,0.6476683937823834,0.3471502590673575,0.0051813471502590676,9.8,12.444444444444445,3.641025641025641,0.011859313799784733
75.8,298.15999999999997,36,4.333333333333333,183,0.6666666666666666,0.32786885245901637,0.00546448087431694,5.0,12.444444444444445,3.641025641025641,0.011859313799784733
83.6,567.04,36,4.333333333333333,191,0.6335078534031413,0.35602094240837695,0.010471204188481676,6.0,12.444444444444445,3.641025641025641,0.011859313799784733
72.2,322.56000000000006,36,4.333333333333333,170,0.6588235294117647,0.3411764705882353,0.0,3.0,12.444444444444445,3.641025641025641,0.011859313799784733
67.0,181.2,36,4.333333333333333,200,0.65,0.34,0.01,16.0,12.444444444444445,3.641025641025641,0.011859313799784733
79.0,60.8,36,4.333333333333333,204,0.6519607843137255,0.3333333333333333,0.014705882352941176,12.6,12.444444444444445,3.641025641025641,0.011859313799784733
67.0,134.8,36,4.333333333333333,189,0.6507936507936508,0.3386243386243386,0.010582010582010581,7.4,12.444444444444445,3.641025641025641,0.011859313799784733
61.2,210.16000000000003,36,4.333333333333333,187,0.6417112299465241,0.34759358288770054,0.0106951871657754,4.6,12.444444444444445,3.641025641025641,0.011859313799784733
78.4,611.8399999999999,36,4.333333333333333,196,0.6428571428571429,0.34183673469387754,0.015306122448979591,21.2,12.444444444444445,3.641025641025641,0.011859313799784733
60.6,189.04000000000002,36,4.333333333333333,198,0.6515151515151515,0.3434343434343434,0.005050505050505051,9.4,12.444444444444445,3.641025641025641,0.011859313799784733
84.2,28.160000000000004,36,4.333333333333333,213,0.6338028169014085,0.3380281690140845,0.028169014084507043,10.6,12.444444444444445,3.641025641025641,0.011859313799784733
66.8,332.96,36,4.333333333333333,190,0.6421052631578947,0.3473684210526316,0.010526315789473684,7.8,12.444444444444445,3.641025641025641,0.011859313799784733
63.6,57.04,36,4.333333333333333,197,0.6548223350253807,0.3401015228426396,0.005076142131979695,9.8,12.444444444444445,3.641025641025641,0.011859313799784733
80.2,492.96000000000004,36,4.333333333333333,200,0.64,0.35,0.01,12.4,12.444444444444445,3.641025641025641,0.011859313799784733
83.6,547.4399999999999,36,4.333333333333333,197,0.6598984771573604,0.3299492385786802,0.01015228426395939,11.8,12.444444444444445,3.641025641025641,0.011859313799784733
75.2,107.76000000000002,36,4.333333333333333,204,0.6372549019607843,0.35294117647058826,0.00980392156862745,6.2,12.444444444444445,3.641025641025641,0.011859313799784733
74.8,82.16000000000001,36,4.333333333333333,199,0.628140703517588,0.36180904522613067,0.010050251256281407,7.8,12.444444444444445,3.641025641025641,0.011859313799784733
76.2,242.56000000000003,36,4.333333333333333,204,0.6617647058823529,0.3333333333333333,0.004901960784313725,9.6,12.444444444444445,3.641025641025641,0.011859313799784733
66.8,423.75999999999993,36,4.333333333333333,193,0.6373056994818653,0.3471502590673575,0.015544041450777202,12.8,12.444444444444445,3.641025641025641,0.011859313799784733
58.4,198.64000000000001,36,4.333333333333333,187,0.6417112299465241,0.3582887700534759,0.0,15.2,12.444444444444445,3.641025641025641,0.011859313799784733
71.8,518.1600000000001,36,4.333333333333333,187,0.6203208556149733,0.3582887700534759,0.0213903743315508,5.6,12.444444444444445,3.641025641025641,0.011859313799784733
60.0,152.4,36,4.333333333333333,190,0.6421052631578947,0.34210526315789475,0.015789473684210527,10.4,12.444444444444445,3.641025641025641,0.011859313799784733
67.6,1146.64,36,4.333333333333333,200,0.645,0.34,0.015,6.0,12.444444444444445,3.641025641025641,0.011859313799784733
73.8,268.15999999999997,36,4.333333333333333,199,0.6432160804020101,0.3417085427135678,0.01507537688442211,18.4,12.444444444444445,3.641025641025641,0.011859313799784733
72.0,290.0,36,4.333333333333333,197,0.649746192893401,0.3350253807106599,0.015228426395939087,10.4,12.444444444444445,3.641025641025641,0.011859313799784733
64.2,92.16,36,4.333333333333333,190,0.6473684210526316,0.3473684210526316,0.005263157894736842,6.8,12.444444444444445,3.641025641025641,0.011859313799784733
76.6,241.04000000000002,36,4.333333333333333,196,0.6377551020408163,0.34183673469387754,0.02040816326530612,7.8,12.444444444444445,3.641025641025641,0.011859313799784733
64.4,1036.2399999999998,36,4.333333333333333,190,0.6421052631578947,0.34210526315789475,0.015789473684210527,12.2,12.444444444444445,3.641025641025641,0.011859313799784733
85.6,274.64,36,4.333333333333333,200,0.635,0.34,0.025,12.6,12.444444444444445,3.641025641025641,0.011859313799784733
89.4,325.84,36,4.333333333333333,205,0.6536585365853659,0.34146341463414637,0.004878048780487805,9.2,12.444444444444445,3.641025641025641,0.011859313799784733
86.0,372.0,36,4.333333333333333,185,0.6702702702702703,0.31891891891891894,0.010810810810810811,5.6,12.444444444444445,3.641025641025641,0.011859313799784733
75.2,1108.56,36,4.333333333333333,205,0.6390243902439025,0.35121951219512193,0.00975609756097561,15.6,12.444444444444445,3.641025641025641,0.011859313799784733
72.6,373.04,36,4.333333333333333,199,0.6331658291457286,0.35175879396984927,0.01507537688442211,10.8,12.444444444444445,3.641025641025641,0.011859313799784733
69.6,157.84,36,4.333333333333333,206,0.6407766990291263,0.33495145631067963,0.024271844660194174,10.4,12.444444444444445,3.641025641025641,0.011859313799784733
56.8,142.16000000000003,36,4.333333333333333,187,0.6470588235294118,0.3422459893048128,0.0106951871657754,9.2,12.444444444444445,3.641025641025641,0.011859313799784733
57.6,773.8399999999999,36,4.333333333333333,199,0.6432160804020101,0.35175879396984927,0.005025125628140704,15.4,12.444444444444445,3.641025641025641,0.011859313799784733
